longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,city,postal_code,rooms_per_household,bedrooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_INLAND,ocean_proximity_<1H OCEAN,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,163100.0,147,90744,4.2853535353535355,0.9949494949494949,0.23217442545668826,3.217171717171717,0,1,0,0,0
-118.26,33.79,30.0,1291.0,230.0,835.0,215.0,5.5,181500.0,502,90744,6.004651162790697,1.069767441860465,0.17815646785437644,3.883720930232558,0,1,0,0,0
-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,128000.0,502,90744,3.2567567567567566,0.918918918918919,0.2821576763485477,4.8621621621621625,0,0,0,1,0
-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,131300.0,147,90745,4.4475524475524475,1.1818181818181819,0.26572327044025157,5.510489510489511,0,0,0,1,0
-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,187500.0,497,90810,2.1339285714285716,1.2053571428571428,0.5648535564853556,1.4732142857142858,0,0,0,1,0
-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,177700.0,147,90745,4.532915360501567,1.025078369905956,0.22614107883817428,3.072100313479624,0,1,0,0,0
-118.27,33.79,36.0,2218.0,561.0,1789.0,527.0,3.1613,182300.0,502,90744,4.208728652751423,1.064516129032258,0.25293056807935077,3.3946869070208727,0,1,0,0,0
-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,184600.0,502,90744,4.2740112994350286,1.0310734463276836,0.24124256444150693,3.4661016949152543,0,1,0,0,0
-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,165500.0,502,90744,4.391044776119403,0.982089552238806,0.22365737593473828,3.6029850746268655,0,1,0,0,0
-118.28,33.79,28.0,1895.0,420.0,1422.0,389.0,4.3816,191300.0,502,90744,4.87146529562982,1.0796915167095116,0.22163588390501318,3.6555269922879177,0,1,0,0,0
-118.28,33.79,36.0,1989.0,458.0,1668.0,455.0,3.3009,168000.0,502,90744,4.371428571428571,1.0065934065934066,0.2302664655605832,3.665934065934066,0,1,0,0,0
-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3.2011,169100.0,502,90744,4.00179211469534,1.0591397849462365,0.264666368114644,3.431899641577061,0,1,0,0,0
-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2.0,165400.0,502,90710,3.911392405063291,1.0717299578059072,0.2740021574973031,3.011603375527426,0,1,0,0,0
-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,154200.0,502,90710,3.748995983935743,1.1465863453815262,0.30583824317086233,1.9096385542168675,0,1,0,0,0
-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2.5,157500.0,502,90710,3.897810218978102,1.032846715328467,0.2649812734082397,4.306569343065694,0,1,0,0,0
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,146200.0,502,90710,2.8156565656565657,1.0404040404040404,0.3695067264573991,3.717171717171717,0,1,0,0,0
-118.27,33.79,31.0,1535.0,369.0,1291.0,340.0,2.9375,174000.0,502,90744,4.514705882352941,1.0852941176470587,0.24039087947882737,3.7970588235294116,0,1,0,0,0
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,174500.0,502,90744,3.619047619047619,1.0627705627705628,0.29366028708133973,3.7294372294372296,0,0,0,1,0
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,158700.0,502,90744,3.4859504132231405,1.0760330578512396,0.30867709815078237,3.5041322314049586,0,1,0,0,0
-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,2.8462,172000.0,502,90744,3.861035422343324,0.9782016348773842,0.25335215243472126,3.9509536784741144,0,1,0,0,0
-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,2.7143,138100.0,502,90744,3.55,0.9763157894736842,0.2750185322461082,4.515789473684211,0,0,0,1,0
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,502,90744,4.080188679245283,1.0849056603773586,0.2658959537572254,4.066037735849057,0,0,0,1,0
-118.25,33.79,39.0,981.0,286.0,1183.0,298.0,1.9208,139800.0,502,90744,3.291946308724832,0.959731543624161,0.291539245667686,3.969798657718121,0,0,0,1,0
-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,164700.0,502,90744,3.355828220858896,1.0828220858895705,0.3226691042047532,3.473926380368098,0,0,0,1,0
-118.26,33.79,42.0,1162.0,264.0,1044.0,241.0,3.5488,205600.0,502,90744,4.821576763485477,1.095435684647303,0.22719449225473323,4.331950207468879,0,1,0,0,0
-118.23,33.78,20.0,59.0,24.0,69.0,23.0,2.5588,350000.0,502,90744,2.5652173913043477,1.0434782608695652,0.4067796610169492,3.0,0,0,0,1,0
-118.26,33.78,35.0,1239.0,473.0,1524.0,387.0,2.0956,154700.0,502,90744,3.201550387596899,1.2222222222222223,0.3817594834543987,3.937984496124031,0,0,0,1,0
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,182100.0,502,90744,2.225563909774436,1.0451127819548873,0.46959459459459457,3.8421052631578947,0,0,0,1,0
-118.24,33.78,24.0,574.0,173.0,784.0,162.0,2.25,152300.0,502,90744,3.54320987654321,1.0679012345679013,0.30139372822299654,4.839506172839506,0,0,0,1,0
-118.26,33.78,36.0,2191.0,739.0,2931.0,692.0,2.1311,163100.0,502,90744,3.1661849710982657,1.0679190751445087,0.3372889091738932,4.235549132947977,0,0,0,1,0
-118.26,33.77,36.0,886.0,253.0,809.0,219.0,2.4545,164200.0,502,90744,4.045662100456621,1.1552511415525115,0.28555304740406323,3.6940639269406392,0,0,0,1,0
-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,150600.0,502,90744,3.8184873949579834,1.1663865546218488,0.30545774647887325,4.314285714285714,0,0,0,1,0
-118.27,33.78,21.0,3354.0,1174.0,4426.0,1110.0,2.5262,167300.0,502,90744,3.0216216216216214,1.0576576576576577,0.3500298151460942,3.9873873873873875,0,1,0,0,0
-118.28,33.78,37.0,1212.0,304.0,1076.0,293.0,3.2115,160100.0,502,90744,4.136518771331058,1.0375426621160408,0.2508250825082508,3.6723549488054608,0,1,0,0,0
-118.27,33.77,39.0,1731.0,485.0,2115.0,478.0,1.5369,141300.0,502,90744,3.6213389121338913,1.0146443514644352,0.2801848642403235,4.424686192468619,0,0,0,1,0
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,112500.0,502,90744,3.142857142857143,1.5714285714285714,0.5,4.571428571428571,0,0,0,1,0
-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,2.9571,346200.0,502,90731,4.968790637191157,1.033810143042913,0.2080607170897671,3.681404421326398,0,1,0,0,0
-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,5.7764,290500.0,502,90731,5.7700119474313025,1.025089605734767,0.17765814266487215,2.5902031063321385,0,1,0,0,0
-118.28,33.77,47.0,307.0,69.0,374.0,65.0,2.9063,146900.0,502,90744,4.723076923076923,1.0615384615384615,0.2247557003257329,5.753846153846154,0,1,0,0,0
-118.28,33.75,41.0,1305.0,381.0,1384.0,369.0,2.45,186800.0,502,90744,3.5365853658536586,1.032520325203252,0.29195402298850576,3.7506775067750677,0,0,0,1,0
-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,187500.0,502,90744,2.0904255319148937,1.0053191489361701,0.48091603053435117,2.2819148936170213,0,0,0,1,0
-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,1.5394,200000.0,502,90731,3.481113320079523,1.0178926441351888,0.2924043403769275,3.8548707753479126,0,0,0,1,0
-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1.2276,208300.0,502,90744,3.780185758513932,1.1130030959752322,0.29443079443079445,2.9659442724458205,0,0,0,1,0
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,350000.0,502,90731,3.42,1.084,0.3169590643274854,1.944,0,0,0,1,0
-118.3,33.75,19.0,2356.0,440.0,1291.0,418.0,4.2308,416100.0,502,90732,5.636363636363637,1.0526315789473684,0.1867572156196944,3.088516746411483,0,1,0,0,0
-118.3,33.76,6.0,6097.0,1270.0,2678.0,1226.0,5.1269,285200.0,502,90731,4.973083197389886,1.0358890701468189,0.20829916352304412,2.1843393148450243,0,1,0,0,0
-118.3,33.75,42.0,967.0,175.0,481.0,163.0,5.6611,265600.0,502,90732,5.932515337423313,1.0736196319018405,0.1809720785935884,2.950920245398773,0,1,0,0,0
-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,4.625,273400.0,502,90732,5.152631578947369,1.0157894736842106,0.19713993871297242,2.889473684210526,0,1,0,0,0
-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,4.4671,270800.0,502,90731,5.3825665859564165,0.9927360774818402,0.18443544759334232,2.8159806295399514,0,0,0,1,0
-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,4.5074,350000.0,502,90732,5.391684901531729,1.0328227571115973,0.19155844155844157,2.4310722100656457,0,0,0,1,0
-118.31,33.74,22.0,5042.0,974.0,2260.0,935.0,4.3472,351200.0,502,90732,5.392513368983957,1.041711229946524,0.1931773105910353,2.4171122994652405,0,0,0,1,0
-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,192400.0,502,90731,4.274611398963731,1.1476683937823835,0.2684848484848485,3.5207253886010363,0,0,0,1,0
-118.3,33.75,23.0,1957.0,517.0,1454.0,526.0,3.5056,203100.0,502,90732,3.720532319391635,0.9828897338403042,0.2641798671435871,2.76425855513308,0,1,0,0,0
-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,218900.0,502,90731,4.628070175438596,1.024561403508772,0.221379833206975,2.687719298245614,0,0,0,1,0
-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,2.1473,195300.0,502,90731,3.853846153846154,1.0538461538461539,0.27345309381237526,3.5076923076923077,0,0,0,1,0
-118.29,33.74,52.0,1438.0,472.0,1018.0,399.0,2.2188,306700.0,502,90731,3.6040100250626566,1.1829573934837092,0.3282336578581363,2.5513784461152884,0,0,0,1,0
-118.29,33.74,41.0,1382.0,361.0,905.0,344.0,2.75,238300.0,502,90731,4.017441860465116,1.0494186046511629,0.26121562952243127,2.630813953488372,0,0,0,1,0
-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,2.0329,225800.0,502,90731,3.9058380414312617,1.0037664783427496,0.2569913211186114,2.468926553672316,0,0,0,1,0
-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,2.5759,225000.0,502,90731,3.814814814814815,1.0679012345679013,0.27993527508090615,2.3683127572016462,0,0,0,1,0
-118.29,33.73,21.0,2492.0,711.0,1699.0,672.0,2.1382,242300.0,502,90731,3.7083333333333335,1.0580357142857142,0.28531300160513645,2.5282738095238093,0,0,0,1,0
-118.29,33.73,30.0,2835.0,711.0,1669.0,652.0,3.3616,268500.0,502,90731,4.348159509202454,1.0904907975460123,0.2507936507936508,2.5598159509202456,0,0,0,1,0
-118.3,33.73,42.0,1731.0,436.0,866.0,403.0,2.7451,255400.0,502,90731,4.295285359801489,1.0482758620689656,0.20454545454545456,2.1488833746898264,0,0,0,1,0
-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,260500.0,502,90731,3.815136476426799,1.066997518610422,0.27967479674796747,1.965260545905707,0,0,0,1,0
-118.31,33.73,36.0,1725.0,295.0,799.0,306.0,5.0874,368500.0,502,90732,5.637254901960785,0.9640522875816994,0.17101449275362318,2.611111111111111,0,0,0,1,0
-118.31,33.73,52.0,1665.0,280.0,656.0,282.0,5.249,351900.0,502,90732,5.904255319148936,0.9929078014184397,0.16816816816816818,2.326241134751773,0,0,0,1,0
-118.3,33.74,20.0,2625.0,673.0,1184.0,606.0,3.9167,285200.0,502,90731,4.3316831683168315,1.1105610561056105,0.2563809523809524,1.953795379537954,0,0,0,1,0
-118.3,33.73,47.0,2852.0,603.0,1130.0,560.0,4.194,293900.0,502,90731,5.0928571428571425,1.0767857142857142,0.2114305750350631,2.017857142857143,0,0,0,1,0
-118.31,33.73,52.0,2025.0,361.0,957.0,363.0,4.2059,350000.0,502,90732,5.578512396694215,0.9944903581267218,0.1782716049382716,2.6363636363636362,0,0,0,1,0
-118.28,33.74,44.0,1853.0,556.0,2090.0,539.0,1.8584,248100.0,502,90731,3.437847866419295,1.0315398886827458,0.30005396654074473,3.877551020408163,0,0,0,1,0
-118.28,33.73,39.0,2602.0,802.0,2178.0,737.0,2.0469,234500.0,502,90731,3.5305291723202172,1.0881953867028493,0.30822444273635663,2.955223880597015,0,0,0,1,0
-118.28,33.73,52.0,2085.0,588.0,1767.0,516.0,2.1935,243200.0,502,90731,4.040697674418604,1.1395348837209303,0.2820143884892086,3.4244186046511627,0,0,0,1,0
-118.28,33.73,45.0,2137.0,559.0,1550.0,529.0,1.9167,227200.0,502,90731,4.039697542533081,1.056710775047259,0.26158165652784277,2.9300567107750473,0,0,0,1,0
-118.29,33.73,30.0,3161.0,436.0,1865.0,771.0,2.7139,231700.0,502,90731,4.099870298313878,1.0482758620689656,0.20454545454545456,2.4189364461738,0,0,0,1,0
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,257500.0,502,90731,4.614953271028037,1.091588785046729,0.23653300931551235,2.3420560747663552,0,0,0,1,0
-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,3.4474,253400.0,502,90731,4.4487394957983195,1.1058823529411765,0.24858330185115224,2.4521008403361346,0,0,0,1,0
-118.3,33.72,28.0,2510.0,583.0,1388.0,554.0,3.3397,267800.0,502,90731,4.530685920577618,1.052346570397112,0.23227091633466135,2.5054151624548737,0,0,0,1,0
-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,3.5694,276400.0,502,90731,4.391156462585034,1.030612244897959,0.23470178156467855,2.2176870748299318,0,0,0,1,0
-118.31,33.73,52.0,1642.0,287.0,692.0,288.0,4.1812,321500.0,502,90732,5.701388888888889,0.9965277777777778,0.17478684531059682,2.4027777777777777,0,0,0,1,0
-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451,326700.0,502,90732,5.906318082788671,1.1067538126361656,0.18738472888233124,2.9891067538126364,0,0,0,1,0
-118.31,33.73,33.0,2265.0,366.0,986.0,388.0,5.4533,409800.0,502,90732,5.837628865979381,0.9432989690721649,0.16158940397350993,2.5412371134020617,0,0,0,1,0
-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,6.4246,446700.0,502,90732,6.051808406647116,1.056695992179863,0.17460830237441446,2.2453567937438903,0,0,0,1,0
-118.29,33.71,36.0,3135.0,746.0,1815.0,697.0,3.7596,300000.0,502,90731,4.497847919655667,1.0703012912482066,0.2379585326953748,2.6040172166427547,0,0,0,1,0
-118.3,33.72,35.0,2790.0,436.0,1167.0,441.0,6.2028,361500.0,502,90731,6.326530612244898,1.0482758620689656,0.20454545454545456,2.6462585034013606,0,0,0,1,0
-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,3.1071,464300.0,502,90731,3.951923076923077,1.1322115384615385,0.2864963503649635,1.875,0,0,0,1,0
-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,502,90731,4.691747572815534,1.1529126213592233,0.24573202276254527,2.1893203883495147,0,0,0,1,0
-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,303800.0,502,90731,4.437598736176935,1.052132701421801,0.23709505161979352,2.0789889415481833,0,0,0,1,0
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,502,90731,5.218503937007874,1.1614173228346456,0.2225575254620898,2.171259842519685,0,0,0,1,0
-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,502,90731,3.7156398104265405,1.0710900473933649,0.288265306122449,1.8981042654028435,0,0,0,1,0
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,396400.0,433,91214,6.743006993006993,1.0611888111888113,0.15737619911848588,2.9632867132867133,0,1,0,0,0
-118.23,34.23,34.0,2377.0,362.0,1055.0,362.0,6.0,367100.0,433,91214,6.566298342541437,1.0,0.15229280605805637,2.914364640883978,0,1,0,0,0
-118.24,34.24,31.0,3019.0,469.0,1349.0,462.0,7.1463,394100.0,433,91214,6.534632034632034,1.0151515151515151,0.15534945346141107,2.91991341991342,0,1,0,0,0
-118.24,34.24,31.0,3812.0,595.0,1645.0,591.0,7.585,380100.0,433,91214,6.450084602368866,1.0067681895093064,0.15608604407135362,2.7834179357021998,0,1,0,0,0
-118.23,34.22,36.0,2288.0,439.0,1079.0,434.0,4.5486,361000.0,432,91011,5.271889400921659,1.0115207373271888,0.19187062937062938,2.486175115207373,0,1,0,0,0
-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,5.3473,352700.0,433,91214,6.089171974522293,0.9808917197452229,0.16108786610878661,2.8535031847133756,0,1,0,0,0
-118.24,34.23,43.0,1061.0,208.0,514.0,208.0,6.01,254200.0,433,91214,5.100961538461538,1.0,0.19604147031102734,2.4711538461538463,0,1,0,0,0
-118.24,34.23,42.0,1541.0,280.0,753.0,264.0,5.1028,292100.0,433,91214,5.837121212121212,1.0606060606060606,0.18170019467878,2.852272727272727,0,1,0,0,0
-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,4.1667,271200.0,328,91214,5.276951672862453,1.100371747211896,0.20852412821415992,2.62639405204461,0,1,0,0,0
-118.25,34.25,34.0,3150.0,518.0,1392.0,480.0,4.9355,336900.0,328,91214,6.5625,1.0791666666666666,0.16444444444444445,2.9,0,1,0,0,0
-118.25,34.23,34.0,2421.0,475.0,1232.0,454.0,4.6852,296200.0,328,91214,5.332599118942731,1.0462555066079295,0.19619991738950845,2.7136563876651985,0,1,0,0,0
-118.26,34.24,35.0,1535.0,283.0,816.0,287.0,6.1873,312100.0,328,91214,5.348432055749129,0.9860627177700348,0.18436482084690553,2.843205574912892,0,1,0,0,0
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,344400.0,328,91214,6.102564102564102,1.0256410256410255,0.16806722689075632,2.8864468864468864,0,1,0,0,0
-118.26,34.24,35.0,2485.0,418.0,1226.0,406.0,5.7083,329500.0,328,91214,6.120689655172414,1.0295566502463054,0.1682092555331992,3.019704433497537,0,1,0,0,0
-118.26,34.24,42.0,890.0,179.0,555.0,200.0,4.4821,271900.0,328,91214,4.45,0.895,0.20112359550561798,2.775,0,1,0,0,0
-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,217700.0,328,91214,4.311546840958606,1.0806100217864925,0.25063163213744316,2.520697167755991,0,1,0,0,0
-118.25,34.22,30.0,2062.0,396.0,1089.0,375.0,5.5362,301200.0,328,91214,5.498666666666667,1.056,0.19204655674102813,2.904,0,1,0,0,0
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,261300.0,328,91214,5.281081081081081,0.9945945945945946,0.18833162743091095,2.6135135135135137,0,1,0,0,0
-118.26,34.23,43.0,1428.0,325.0,836.0,302.0,4.5759,209200.0,328,91214,4.728476821192053,1.076158940397351,0.22759103641456582,2.7682119205298013,0,1,0,0,0
-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,263700.0,328,91214,5.676923076923077,0.9948717948717949,0.17524841915085818,2.6564102564102563,0,1,0,0,0
-118.26,34.23,33.0,1805.0,303.0,838.0,301.0,5.4306,326600.0,328,91214,5.996677740863787,1.0066445182724253,0.16786703601108033,2.784053156146179,0,1,0,0,0
-118.22,34.21,29.0,2174.0,418.0,1030.0,395.0,3.5707,341700.0,432,91011,5.50379746835443,1.058227848101266,0.1922723091076357,2.607594936708861,0,1,0,0,0
-118.23,34.21,36.0,2988.0,719.0,1357.0,657.0,3.5174,268000.0,433,91020,4.5479452054794525,1.0943683409436835,0.24062918340026773,2.0654490106544903,0,1,0,0,0
-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,433,91020,4.549295774647887,1.0704225352112675,0.23529411764705882,2.142605633802817,0,1,0,0,0
-118.23,34.21,32.0,1464.0,406.0,693.0,380.0,2.5463,200000.0,433,91020,3.8526315789473684,1.068421052631579,0.2773224043715847,1.8236842105263158,0,1,0,0,0
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,234800.0,433,91020,3.6243523316062176,1.0103626943005182,0.278770550393138,2.2253886010362693,0,1,0,0,0
-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,263900.0,433,91214,5.105154639175257,1.043298969072165,0.20436187399030695,2.620618556701031,0,1,0,0,0
-118.24,34.22,34.0,1722.0,406.0,926.0,371.0,4.1523,252000.0,433,91214,4.6415094339622645,1.0943396226415094,0.23577235772357724,2.495956873315364,0,1,0,0,0
-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,3.8068,267000.0,328,91214,4.630996309963099,0.9870848708487084,0.21314741035856574,2.7970479704797047,0,1,0,0,0
-118.23,34.21,50.0,309.0,47.0,121.0,45.0,6.212999999999999,285000.0,433,91020,6.866666666666666,1.0444444444444445,0.15210355987055016,2.688888888888889,0,1,0,0,0
-118.23,34.2,51.0,1477.0,280.0,750.0,295.0,5.3925,317900.0,328,91208,5.0067796610169495,0.9491525423728814,0.1895734597156398,2.542372881355932,0,1,0,0,0
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,306300.0,328,91208,4.976351351351352,0.9932432432432432,0.19959266802443992,2.7263513513513513,0,1,0,0,0
-118.24,34.2,41.0,2067.0,452.0,1282.0,455.0,5.5756,309900.0,328,91208,4.542857142857143,0.9934065934065934,0.21867440735365265,2.817582417582418,0,1,0,0,0
-118.24,34.21,32.0,3817.0,886.0,1888.0,829.0,3.5777,245600.0,328,91214,4.604342581423402,1.06875753920386,0.23211946554886037,2.2774427020506636,0,1,0,0,0
-118.24,34.22,36.0,2507.0,517.0,1232.0,470.0,5.529,241300.0,433,91214,5.334042553191489,1.1,0.206222576785002,2.6212765957446806,0,1,0,0,0
-118.27,34.22,34.0,8206.0,1186.0,3141.0,1150.0,7.2812,462200.0,328,91208,7.135652173913043,1.031304347826087,0.14452839385815258,2.7313043478260868,0,1,0,0,0
-118.23,34.18,47.0,1853.0,345.0,757.0,310.0,3.6875,422000.0,328,91208,5.97741935483871,1.1129032258064515,0.186184565569347,2.4419354838709677,0,1,0,0,0
-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,6.207000000000002,457400.0,328,91208,6.188405797101449,1.0144927536231885,0.16393442622950818,2.782608695652174,0,1,0,0,0
-118.23,34.18,45.0,2332.0,436.0,943.0,339.0,8.1132,446600.0,328,91208,6.87905604719764,1.0482758620689656,0.20454545454545456,2.781710914454277,0,1,0,0,0
-118.22,34.19,36.0,959.0,204.0,446.0,210.0,3.215,331300.0,328,91208,4.566666666666666,0.9714285714285714,0.2127215849843587,2.123809523809524,0,1,0,0,0
-118.22,34.19,31.0,4704.0,920.0,1895.0,886.0,4.9297,400000.0,328,91208,5.309255079006772,1.0383747178329572,0.195578231292517,2.13882618510158,0,1,0,0,0
-118.22,34.19,36.0,2443.0,492.0,1115.0,493.0,3.9777,409800.0,328,91208,4.955375253549696,0.9979716024340771,0.20139173147769138,2.261663286004057,0,1,0,0,0
-118.23,34.17,37.0,4524.0,1005.0,2099.0,937.0,3.5781,366700.0,328,91208,4.8281750266808965,1.0725720384204909,0.22214854111405835,2.240128068303095,0,1,0,0,0
-118.21,34.17,24.0,8590.0,1231.0,3401.0,1178.0,8.1325,472700.0,328,91206,7.292020373514431,1.0449915110356536,0.14330616996507567,2.8870967741935485,0,1,0,0,0
-118.21,34.16,25.0,434.0,74.0,199.0,75.0,5.9199,420500.0,328,91206,5.786666666666667,0.9866666666666667,0.17050691244239632,2.6533333333333333,0,1,0,0,0
-118.19,34.16,49.0,1788.0,267.0,735.0,266.0,6.6009,375700.0,328,91206,6.7218045112781954,1.0037593984962405,0.1493288590604027,2.763157894736842,0,1,0,0,0
-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,6.8317,446100.0,328,91206,6.438515081206496,1.0220417633410672,0.15873873873873873,2.859628770301624,0,1,0,0,0
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,429100.0,328,91206,5.676416819012797,1.0639853747714807,0.18743961352657004,2.4844606946983547,0,1,0,0,0
-118.23,34.15,26.0,1649.0,522.0,1332.0,483.0,3.1004,257100.0,328,91206,3.4140786749482404,1.0807453416149069,0.3165554881746513,2.7577639751552794,0,1,0,0,0
-118.23,34.15,40.0,2124.0,370.0,998.0,372.0,5.3369,370400.0,328,91206,5.709677419354839,0.9946236559139785,0.17419962335216574,2.682795698924731,0,1,0,0,0
-118.24,34.16,40.0,2549.0,591.0,1156.0,546.0,3.3333,374300.0,328,91206,4.668498168498169,1.0824175824175823,0.2318556296586897,2.1172161172161172,0,1,0,0,0
-118.24,34.16,52.0,2187.0,284.0,733.0,274.0,9.5823,406200.0,328,91206,7.981751824817518,1.0364963503649636,0.12985825331504344,2.6751824817518246,0,1,0,0,0
-118.24,34.16,52.0,1904.0,297.0,797.0,286.0,6.6603,380400.0,328,91206,6.6573426573426575,1.0384615384615385,0.1559873949579832,2.7867132867132867,0,1,0,0,0
-118.25,34.16,52.0,2477.0,385.0,993.0,371.0,4.9135,368100.0,328,91207,6.67654986522911,1.0377358490566038,0.15542995559144127,2.6765498652291106,0,1,0,0,0
-118.25,34.17,52.0,1532.0,292.0,631.0,275.0,5.1242,372900.0,328,91207,5.570909090909091,1.0618181818181818,0.1906005221932115,2.2945454545454544,0,1,0,0,0
-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0,328,91207,3.742523705324581,1.0474106491611963,0.2798674722276359,1.962071480671043,0,1,0,0,0
-118.26,34.17,20.0,5949.0,1417.0,2593.0,1337.0,3.8576,318600.0,328,91202,4.449513836948392,1.0598354525056095,0.2381912926542276,1.9394166043380703,0,1,0,0,0
-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,328,91202,4.486280487804878,1.1722560975609757,0.2612979952429494,2.0,0,1,0,0,0
-118.26,34.16,19.0,2919.0,857.0,1866.0,811.0,3.1733,206300.0,328,91202,3.599260172626387,1.0567200986436498,0.2935936964713943,2.3008631319358814,0,1,0,0,0
-118.26,34.16,20.0,3407.0,885.0,1883.0,870.0,3.7321,351100.0,328,91202,3.9160919540229884,1.0172413793103448,0.2597593190490167,2.164367816091954,0,1,0,0,0
-118.27,34.17,48.0,1560.0,280.0,825.0,269.0,5.5118,354700.0,328,91202,5.799256505576208,1.0408921933085502,0.1794871794871795,3.066914498141264,0,1,0,0,0
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0,328,91202,4.285957446808511,1.1055319148936171,0.2579428117553614,2.6927659574468086,0,1,0,0,0
-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,3.6587,321200.0,328,91202,5.343839541547278,1.0315186246418337,0.19302949061662197,2.7879656160458453,0,1,0,0,0
-118.28,34.17,52.0,2332.0,433.0,1135.0,440.0,5.5658,331200.0,328,91202,5.3,0.9840909090909091,0.18567753001715265,2.5795454545454546,0,1,0,0,0
-118.27,34.17,52.0,2010.0,436.0,908.0,326.0,6.9135,374000.0,328,91202,6.1656441717791415,1.0482758620689656,0.20454545454545456,2.785276073619632,0,1,0,0,0
-118.27,34.18,52.0,3034.0,406.0,1158.0,399.0,6.2976,498400.0,328,91202,7.6040100250626566,1.0175438596491229,0.13381674357284112,2.9022556390977443,0,1,0,0,0
